Date,rented_count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Seasons,,
10/12/2018,225,3,6.5,69,0.3,1981,0,0,0,0,1,Autumn,,
10/12/2018,168,4,6.2,71,1.1,2000,0,0,0,0,1,Autumn,,
10/12/2018,183,5,6,72,1.3,2000,0,0,0,0,1,Autumn,,
10/12/2018,412,6,5.8,67,1.1,2000,0,0,0,0,1,Autumn,,
10/12/2018,1142,7,5.3,73,0.7,2000,0.01,0,0,0,1,Autumn,,
10/12/2018,1996,8,6,64,1.1,1920,0.42,0,0,0,1,Autumn,,
10/12/2018,1106,9,8.6,50,0.8,1785,1.13,0,0,0,1,Autumn,,
10/12/2018,877,10,11.6,40,1.7,1991,1.77,0,0,0,1,Autumn,,
10/12/2018,959,11,13,38,2.7,2000,2.3,0,0,0,1,Autumn,,
10/12/2018,1073,12,14.7,38,1,1884,2.55,0,0,0,1,Autumn,,
10/12/2018,1110,13,15.8,36,1.5,1888,2.59,0,0,0,1,Autumn,,
10/12/2018,1187,14,16.5,32,1.4,1841,2.43,0,0,0,1,Autumn,,
10/12/2018,1322,15,17.1,33,2.1,1929,2.04,0,0,0,1,Autumn,,
10/12/2018,1488,16,16.9,34,1.2,1942,1.47,0,0,0,1,Autumn,,
10/12/2018,1902,17,16.3,39,1.7,1969,0.8,0,0,0,1,Autumn,,
10/12/2018,2618,18,14.3,46,1.3,2000,0.16,0,0,0,1,Autumn,,
10/12/2018,1804,19,12.9,50,1.4,2000,0,0,0,0,1,Autumn,,
10/12/2018,1440,20,11.8,53,1.5,2000,0,0,0,0,1,Autumn,,
10/12/2018,1292,21,11,60,1.1,1995,0,0,0,0,1,Autumn,,
10/12/2018,1347,22,10.5,62,1.2,2000,0,0,0,0,1,Autumn,,
10/12/2018,940,23,9.8,66,0.5,1979,0,0,0,0,1,Autumn,,
10/13/2018,835,0,9.1,69,0.9,1885,0,0,0,0,1,Autumn,,
10/13/2018,739,1,8.5,70,0.2,1856,0,0,0,0,1,Autumn,,
10/13/2018,512,2,8,74,0.5,1786,0,0,0,0,1,Autumn,,
10/13/2018,374,3,7.6,78,0.7,1614,0,0,0,0,1,Autumn,,
10/13/2018,226,4,7.1,79,1.2,1567,0,0,0,0,1,Autumn,,
10/13/2018,148,5,6.7,81,1.1,1467,0,0,0,0,1,Autumn,,
10/13/2018,209,6,6.6,80,1,1424,0,0,0,0,1,Autumn,,
10/13/2018,412,7,6.2,83,0.8,1100,0.01,0,0,0,1,Autumn,,
10/13/2018,728,8,7.4,70,0.5,1373,0.36,0,0,0,1,Autumn,,
10/13/2018,853,9,10,56,1,1761,1.03,0,0,0,1,Autumn,,
10/13/2018,1037,10,12.6,50,1.4,1712,1.68,0,0,0,1,Autumn,,
10/13/2018,1179,11,15.2,44,1.2,1301,2.16,0,0,0,1,Autumn,,
10/13/2018,1402,12,16.6,36,0.7,1442,2.45,0,0,0,1,Autumn,,
10/13/2018,1652,13,18.3,33,1.9,1324,2.53,0,0,0,1,Autumn,,
10/13/2018,1712,14,19.3,27,1.3,1384,2.38,0,0,0,1,Autumn,,
10/13/2018,1846,15,19.8,29,2,1246,1.97,0,0,0,1,Autumn,,
10/13/2018,1916,16,19.4,29,1.2,1154,1.37,0,0,0,1,Autumn,,
10/13/2018,1995,17,18.7,33,1.1,1164,0.7,0,0,0,1,Autumn,,
10/13/2018,1695,18,16.5,38,1.6,1246,0.14,0,0,0,1,Autumn,,
10/13/2018,1381,19,14.8,47,1.3,1111,0,0,0,0,1,Autumn,,
10/13/2018,1261,20,13.8,52,1.6,1088,0,0,0,0,1,Autumn,,
10/13/2018,1312,21,12.6,56,1.1,1053,0,0,0,0,1,Autumn,,
10/13/2018,1147,22,11.7,60,0.5,1002,0,0,0,0,1,Autumn,,
10/13/2018,971,23,11,62,0.3,946,0,0,0,0,1,Autumn,,
10/14/2018,811,0,10.4,59,0,971,0,0,0,0,1,Autumn,,
10/14/2018,584,1,9.5,65,0.9,990,0,0,0,0,1,Autumn,,
10/14/2018,429,2,9.1,68,0.3,921,0,0,0,0,1,Autumn,,
10/14/2018,308,3,8.4,73,0.4,820,0,0,0,0,1,Autumn,,
10/14/2018,185,4,7.9,76,1.3,771,0,0,0,0,1,Autumn,,
10/14/2018,110,5,7.6,79,0.3,765,0,0,0,0,1,Autumn,,
10/14/2018,150,6,7.2,80,0.7,729,0,0,0,0,1,Autumn,,
10/14/2018,304,7,6.9,81,0.8,665,0.01,0,0,0,1,Autumn,,
10/14/2018,556,8,7.5,72,1.1,697,0.34,0,0,0,1,Autumn,,
10/14/2018,775,9,10.1,60,0.8,726,1.02,0,0,0,1,Autumn,,
10/14/2018,847,10,13.3,47,0.5,818,1.67,0,0,0,1,Autumn,,
10/14/2018,1056,11,16.2,41,1,878,2.11,0,0,0,1,Autumn,,
10/14/2018,1394,12,17.2,33,1.1,1258,2.28,0,0,0,1,Autumn,,
10/14/2018,1593,13,18.1,32,1.5,1684,2.21,0,0,0,1,Autumn,,
10/14/2018,1767,14,18.9,31,2.6,1936,2.37,0,0,0,1,Autumn,,
10/14/2018,1948,15,20.1,32,2.4,1893,2,0,0,0,1,Autumn,,
10/14/2018,2097,16,19.1,31,2.1,1960,1.27,0,0,0,1,Autumn,,
10/14/2018,1990,17,18.2,43,2.3,1925,0.68,0,0,0,1,Autumn,,
10/14/2018,1662,18,16.2,58,2.4,1991,0.12,0,0,0,1,Autumn,,
10/14/2018,1377,19,15.1,60,2.9,1979,0,0,0,0,1,Autumn,,
10/14/2018,1306,20,14.4,61,2.3,1945,0,0,0,0,1,Autumn,,
10/14/2018,1261,21,13.8,66,2.4,1897,0,0,0,0,1,Autumn,,
10/14/2018,1029,22,13.5,71,1.7,1711,0,0,0,0,1,Autumn,,
10/14/2018,810,23,13.2,73,1.2,1639,0,0,0,0,1,Autumn,,
10/15/2018,638,0,12.6,78,1.3,1427,0,0,0,0,1,Autumn,,
10/15/2018,393,1,12.2,80,1.4,1283,0,0,0,0,1,Autumn,,
10/15/2018,272,2,11.8,82,0.7,1262,0,0,0,0,1,Autumn,,
10/15/2018,171,3,11.3,85,0,907,0,0,0,0,1,Autumn,,
10/15/2018,152,4,11,82,0.1,951,0,0,0,0,1,Autumn,,
10/15/2018,209,5,11.1,79,0.3,1140,0,0,0,0,1,Autumn,,
10/15/2018,504,6,11.2,81,0.2,1071,0,0,0,0,1,Autumn,,
10/15/2018,1271,7,11.5,81,0.8,960,0,0,0,0,1,Autumn,,
10/15/2018,2070,8,12,77,0.4,891,0.12,0,0,0,1,Autumn,,
10/15/2018,1119,9,12.8,74,0.5,831,0.31,0,0,0,1,Autumn,,
10/15/2018,837,10,14.1,66,0.6,827,0.58,0,0,0,1,Autumn,,
10/15/2018,910,11,16.7,65,1.5,675,1.42,0,0,0,1,Autumn,,
10/15/2018,1052,12,19,60,1.8,513,2.11,0,0,0,1,Autumn,,
10/15/2018,1058,13,19.7,52,2.1,512,1.83,0,0,0,1,Autumn,,
10/15/2018,1121,14,20,48,2.1,586,1.72,0,0,0,1,Autumn,,
10/15/2018,1183,15,20.4,43,1.7,690,1.43,0,0,0,1,Autumn,,
10/15/2018,1413,16,20.3,44,2.2,793,1.09,0,0,0,1,Autumn,,
10/15/2018,1773,17,19.3,49,2.8,966,0.55,0,0,0,1,Autumn,,
10/15/2018,2635,18,18,66,2.3,554,0.1,0,0,0,1,Autumn,,
10/15/2018,1911,19,16.9,74,1.8,366,0,0,0,0,1,Autumn,,
10/15/2018,1659,20,15.9,81,2.8,250,0,0,0,0,1,Autumn,,
10/15/2018,1556,21,15.5,86,1.3,178,0,0,0,0,1,Autumn,,
10/15/2018,1377,22,14.8,83,1.5,227,0,0,0,0,1,Autumn,,
10/15/2018,914,23,14.1,74,1.5,486,0,0,0,0,1,Autumn,,
10/16/2018,726,0,13.3,64,1.7,860,0,0,0,0,1,Autumn,,
10/16/2018,568,1,12.4,65,1.1,1099,0,0,0,0,1,Autumn,,
10/16/2018,427,2,11.7,70,1,1012,0,0,0,0,1,Autumn,,
10/16/2018,253,3,11.5,61,1.4,1399,0,0,0,0,1,Autumn,,
10/16/2018,145,4,11,69,0.6,1510,0,0,0,0,1,Autumn,,
10/16/2018,202,5,10.2,70,1.5,1519,0,0,0,0,1,Autumn,,
10/16/2018,491,6,10.1,71,0.2,1474,0,0,0,0,1,Autumn,,
10/16/2018,1216,7,10.2,68,0.4,1493,0,0,0,0,1,Autumn,,
10/16/2018,2134,8,10.4,63,0.6,1367,0.19,0,0,0,1,Autumn,,
10/16/2018,1177,9,11.8,55,0.7,1182,0.55,0,0,0,1,Autumn,,
10/16/2018,854,10,14.4,45,0.6,1206,1.28,0,0,0,1,Autumn,,
10/16/2018,914,11,16.5,39,0.7,1351,1.68,0,0,0,1,Autumn,,
10/16/2018,1063,12,18.8,35,1.2,1057,2.06,0,0,0,1,Autumn,,
10/16/2018,1108,13,19.4,31,2,1862,2.02,0,0,0,1,Autumn,,
10/16/2018,1113,14,19.9,29,1.9,1833,2.09,0,0,0,1,Autumn,,
10/16/2018,1203,15,19.9,31,2,1613,1.57,0,0,0,1,Autumn,,
10/16/2018,1407,16,19.5,32,2.1,1436,1.1,0,0,0,1,Autumn,,
10/16/2018,1811,17,18.4,38,1.8,1565,0.5,0,0,0,1,Autumn,,
10/16/2018,2716,18,16.9,47,1.4,1637,0.11,0,0,0,1,Autumn,,
10/16/2018,1867,19,15.5,63,1.7,1774,0,0,0,0,1,Autumn,,
10/16/2018,1568,20,14.8,68,2,1502,0,0,0,0,1,Autumn,,
10/16/2018,1618,21,14.3,72,1,1374,0,0,0,0,1,Autumn,,
10/16/2018,1425,22,13.6,71,0.6,1457,0,0,0,0,1,Autumn,,
10/16/2018,950,23,12.9,78,0.6,1201,0,0,0,0,1,Autumn,,
10/17/2018,739,0,12.3,75,1.2,1332,0,0,0,0,1,Autumn,,
10/17/2018,600,1,11.5,74,1.2,1305,0,0,0,0,1,Autumn,,
10/17/2018,381,2,10.8,77,0.3,1268,0,0,0,0,1,Autumn,,
10/17/2018,239,3,10.2,80,0.3,1191,0,0,0,0,1,Autumn,,
10/17/2018,157,4,9.7,76,0,1308,0,0,0,0,1,Autumn,,
10/17/2018,210,5,9.2,77,0,1278,0,0,0,0,1,Autumn,,
10/17/2018,503,6,8.8,77,0.2,1077,0,0,0,0,1,Autumn,,
10/17/2018,1213,7,8.6,77,0.7,965,0,0,0,0,1,Autumn,,
10/17/2018,2202,8,9.2,68,0.2,952,0.28,0,0,0,1,Autumn,,
10/17/2018,1200,9,11.2,63,1.1,656,0.88,0,0,0,1,Autumn,,
10/17/2018,842,10,14,58,1.6,841,1.53,0,0,0,1,Autumn,,
10/17/2018,961,11,15.5,25,2.5,1727,2.1,0,0,0,1,Autumn,,
10/17/2018,1088,12,16.2,29,2.5,1935,2.45,0,0,0,1,Autumn,,
10/17/2018,1115,13,17.7,25,2.1,1917,2.48,0,0,0,1,Autumn,,
10/17/2018,1083,14,18.3,24,1.7,1983,2.4,0,0,0,1,Autumn,,
10/17/2018,1175,15,18.3,21,2.7,2000,2.02,0,0,0,1,Autumn,,
10/17/2018,1409,16,18,26,2.1,2000,1.45,0,0,0,1,Autumn,,
10/17/2018,1896,17,16.9,34,2.5,2000,0.74,0,0,0,1,Autumn,,
10/17/2018,2445,18,14.6,39,2.3,2000,0.11,0,0,0,1,Autumn,,
10/17/2018,1819,19,13.2,42,1.3,2000,0,0,0,0,1,Autumn,,
10/17/2018,1558,20,12.2,47,1.1,2000,0,0,0,0,1,Autumn,,
10/17/2018,1493,21,10.8,53,0.9,2000,0,0,0,0,1,Autumn,,
10/17/2018,1278,22,9.9,50,0.1,2000,0,0,0,0,1,Autumn,,
10/17/2018,896,23,9.7,56,0.7,2000,0,0,0,0,1,Autumn,,
10/18/2018,694,0,9.2,64,0.7,2000,0,0,0,0,1,Autumn,,
10/18/2018,579,1,9,66,0.7,2000,0,0,0,0,1,Autumn,,
10/18/2018,385,2,8.7,71,0.8,2000,0,0,0,0,1,Autumn,,
10/18/2018,244,3,8.6,74,0.6,1985,0,0,0,0,1,Autumn,,
10/18/2018,165,4,8.1,78,0.6,2000,0,0,0,0,1,Autumn,,
10/18/2018,185,5,7.8,81,1.1,2000,0,0,0,0,1,Autumn,,
10/18/2018,458,6,7.6,82,0.3,1933,0,0,0,0,1,Autumn,,
10/18/2018,1191,7,7.7,81,0.4,1992,0,0,0,0,1,Autumn,,
10/18/2018,2154,8,8.5,77,0.5,1995,0.21,0,0,0,1,Autumn,,
10/18/2018,1165,9,10.9,60,0.9,1997,0.93,0,0,0,1,Autumn,,
10/18/2018,864,10,13.7,57,1.2,2000,1.33,0,0,0,1,Autumn,,
10/18/2018,917,11,15,52,1.4,2000,1.5,0,0,0,1,Autumn,,
10/18/2018,1132,12,16.8,50,1.6,2000,1.94,0,0,0,1,Autumn,,
10/18/2018,1152,13,18.1,43,2.2,2000,2.3,0,0,0,1,Autumn,,
10/18/2018,1122,14,18.7,39,1.3,2000,1.66,0,0,0,1,Autumn,,
10/18/2018,1203,15,19,38,1.9,2000,1.72,0,0,0,1,Autumn,,
10/18/2018,1473,16,18.5,40,1.8,2000,1.28,0,0,0,1,Autumn,,
10/18/2018,1804,17,16.9,44,1.6,2000,0.44,0,0,0,1,Autumn,,
10/18/2018,2499,18,15.7,45,2.5,2000,0.06,0,0,0,1,Autumn,,
10/18/2018,1878,19,14.9,49,2.1,2000,0,0,0,0,1,Autumn,,
10/18/2018,1528,20,13.8,56,1.9,2000,0,0,0,0,1,Autumn,,
10/18/2018,1466,21,12.6,60,0.5,2000,0,0,0,0,1,Autumn,,
10/18/2018,1302,22,11.6,61,0.2,2000,0,0,0,0,1,Autumn,,
10/18/2018,944,23,10.9,64,0.2,2000,0,0,0,0,1,Autumn,,
10/19/2018,783,0,10.3,67,1.5,2000,0,0,0,0,1,Autumn,,
10/19/2018,653,1,9.8,68,1.7,2000,0,0,0,0,1,Autumn,,
10/19/2018,433,2,9.2,72,1.5,2000,0,0,0,0,1,Autumn,,
10/19/2018,262,3,8.5,74,1.3,2000,0,0,0,0,1,Autumn,,
10/19/2018,184,4,8.1,76,0.3,2000,0,0,0,0,1,Autumn,,
10/19/2018,162,5,7.7,73,0,2000,0,0,0,0,1,Autumn,,
10/19/2018,491,6,7.2,77,0.5,2000,0,0,0,0,1,Autumn,,
10/19/2018,1188,7,7.3,72,0.4,2000,0,0,0,0,1,Autumn,,
10/19/2018,2113,8,7.9,63,0.6,2000,0.3,0,0,0,1,Autumn,,
10/19/2018,1191,9,11.1,53,1,2000,1.05,0,0,0,1,Autumn,,
10/19/2018,850,10,13.8,44,1.5,1953,1.66,0,0,0,1,Autumn,,
10/19/2018,981,11,16.4,35,1.1,2000,2.13,0,0,0,1,Autumn,,
10/19/2018,1161,12,17.4,33,1.1,2000,2.39,0,0,0,1,Autumn,,
10/19/2018,1190,13,18.9,33,1.8,2000,2.43,0,0,0,1,Autumn,,
10/19/2018,1221,14,19.8,32,2.3,1978,2.25,0,0,0,1,Autumn,,
10/19/2018,1390,15,19.7,30,3,1971,1.89,0,0,0,1,Autumn,,
10/19/2018,1527,16,19.3,29,2.8,2000,1.34,0,0,0,1,Autumn,,
10/19/2018,1939,17,18.5,35,2.2,2000,0.68,0,0,0,1,Autumn,,
10/19/2018,2631,18,16.6,40,2.4,2000,0.11,0,0,0,1,Autumn,,
10/19/2018,1769,19,15.3,53,2.4,2000,0,0,0,0,1,Autumn,,
10/19/2018,1512,20,14.2,56,1.8,2000,0,0,0,0,1,Autumn,,
10/19/2018,1457,21,13.3,56,1.1,2000,0,0,0,0,1,Autumn,,
10/19/2018,1331,22,12.3,65,1.7,2000,0,0,0,0,1,Autumn,,
10/19/2018,1018,23,11.7,70,1.7,2000,0,0,0,0,1,Autumn,,
10/20/2018,891,0,11.3,71,1.2,1997,0,0,0,0,1,Autumn,,
10/20/2018,774,1,10.9,72,0,1966,0,0,0,0,1,Autumn,,
10/20/2018,522,2,10.1,78,0.1,1887,0,0,0,0,1,Autumn,,
10/20/2018,386,3,9.5,77,0.4,1611,0,0,0,0,1,Autumn,,
10/20/2018,246,4,8.9,75,0.4,1877,0,0,0,0,1,Autumn,,
10/20/2018,154,5,8.1,76,0.6,1309,0,0,0,0,1,Autumn,,
10/20/2018,219,6,7.5,79,0.6,1025,0,0,0,0,1,Autumn,,
10/20/2018,427,7,7,82,0.5,867,0,0,0,0,1,Autumn,,
10/20/2018,784,8,7.8,70,1.4,1034,0.29,0,0,0,1,Autumn,,
10/20/2018,921,9,10.4,60,1.3,1326,0.99,0,0,0,1,Autumn,,
10/20/2018,997,10,13,49,0.5,1685,1.61,0,0,0,1,Autumn,,
10/20/2018,1175,11,16.2,39,1.6,1580,2.05,0,0,0,1,Autumn,,
10/20/2018,1407,12,17.7,33,2.2,1556,2.37,0,0,0,1,Autumn,,
10/20/2018,1585,13,19.4,26,1.1,1942,2.45,0,0,0,1,Autumn,,
10/20/2018,1649,14,20,22,1.6,1950,2.29,0,0,0,1,Autumn,,
10/20/2018,1760,15,21.3,24,1.5,1832,1.91,0,0,0,1,Autumn,,
10/20/2018,1813,16,20.9,20,2,1976,1.35,0,0,0,1,Autumn,,
10/20/2018,1949,17,19.2,23,1.5,2000,0.62,0,0,0,1,Autumn,,
10/20/2018,1707,18,16.6,41,2.4,1811,0.04,0,0,0,1,Autumn,,
10/20/2018,1407,19,14.6,48,1.9,1998,0,0,0,0,1,Autumn,,
10/20/2018,1270,20,13.7,51,1,1954,0,0,0,0,1,Autumn,,
10/20/2018,1249,21,13.3,55,2,1554,0,0,0,0,1,Autumn,,
10/20/2018,1141,22,12.7,58,0,1480,0,0,0,0,1,Autumn,,
10/20/2018,922,23,11.7,58,0,1567,0,0,0,0,1,Autumn,,
10/21/2018,848,0,11.2,62,0,1613,0,0,0,0,1,Autumn,,
10/21/2018,622,1,10.6,60,0.5,1642,0,0,0,0,1,Autumn,,
10/21/2018,428,2,9.8,63,0.6,1591,0,0,0,0,1,Autumn,,
10/21/2018,342,3,9.2,68,0.4,1538,0,0,0,0,1,Autumn,,
10/21/2018,206,4,8.8,71,0.9,1516,0,0,0,0,1,Autumn,,
10/21/2018,146,5,8.2,73,1.3,1305,0,0,0,0,1,Autumn,,
10/21/2018,172,6,7.6,75,0.6,1181,0,0,0,0,1,Autumn,,
10/21/2018,315,7,7.2,76,0.5,1113,0,0,0,0,1,Autumn,,
10/21/2018,534,8,7.9,67,1.1,1210,0.28,0,0,0,1,Autumn,,
10/21/2018,679,9,10.5,56,1.2,1741,0.98,0,0,0,1,Autumn,,
10/21/2018,936,10,13.4,46,0.8,1718,1.61,0,0,0,1,Autumn,,
10/21/2018,1055,11,16.8,38,1.5,1326,2.07,0,0,0,1,Autumn,,
10/21/2018,1417,12,18.4,28,1.9,1690,2.33,0,0,0,1,Autumn,,
10/21/2018,1519,13,19.3,24,1.5,1745,2.4,0,0,0,1,Autumn,,
10/21/2018,1642,14,20.1,23,2.3,1896,2.23,0,0,0,1,Autumn,,
10/21/2018,1891,15,20.9,23,1.5,1892,1.87,0,0,0,1,Autumn,,
10/21/2018,1976,16,20.2,24,2.5,1881,1.31,0,0,0,1,Autumn,,
10/21/2018,1883,17,18.8,24,2.1,2000,0.63,0,0,0,1,Autumn,,
10/21/2018,1618,18,16.2,41,1.4,1907,0.06,0,0,0,1,Autumn,,
10/21/2018,1464,19,14.9,46,1.4,1455,0,0,0,0,1,Autumn,,
10/21/2018,1306,20,13.8,52,1.6,1341,0,0,0,0,1,Autumn,,
10/21/2018,1158,21,13,49,1,1702,0,0,0,0,1,Autumn,,
10/21/2018,1025,22,12.2,57,0,1544,0,0,0,0,1,Autumn,,
10/21/2018,724,23,11.8,56,0,1655,0,0,0,0,1,Autumn,,
10/22/2018,623,0,11.4,56,0.2,1778,0,0,0,0,1,Autumn,,
10/22/2018,372,1,10.7,57,0.9,1828,0,0,0,0,1,Autumn,,
10/22/2018,253,2,10.5,57,0.2,1837,0,0,0,0,1,Autumn,,
10/22/2018,175,3,10.2,60,1,1796,0,0,0,0,1,Autumn,,
10/22/2018,110,4,10,62,0.6,1759,0,0,0,0,1,Autumn,,
10/22/2018,202,5,9.4,65,0.8,1659,0,0,0,0,1,Autumn,,
10/22/2018,513,6,9.2,65,0.8,1689,0,0,0,0,1,Autumn,,
10/22/2018,1244,7,8.9,67,0.8,1557,0,0,0,0,1,Autumn,,
10/22/2018,2111,8,9.7,58,0.6,1559,0.22,0,0,0,1,Autumn,,
10/22/2018,1104,9,11.9,50,1.1,1529,0.75,0,0,0,1,Autumn,,
10/22/2018,817,10,14.6,43,0.7,1339,1.35,0,0,0,1,Autumn,,
10/22/2018,941,11,16.7,37,0.7,1074,1.74,0,0,0,1,Autumn,,
10/22/2018,1034,12,18.2,34,1,758,2.03,0,0,0,1,Autumn,,
10/22/2018,1064,13,19.4,35,1.2,678,1.73,0,0,0,1,Autumn,,
10/22/2018,1122,14,20.6,30,2.2,839,1.69,0,0,0,1,Autumn,,
10/22/2018,1167,15,20.2,31,1.6,855,1.25,0,0,0,1,Autumn,,
10/22/2018,1464,16,19.7,34,1.6,688,0.88,0,0,0,1,Autumn,,
10/22/2018,1904,17,18.9,35,1.7,720,0.41,0,0,0,1,Autumn,,
10/22/2018,2613,18,17.3,43,0.9,783,0.08,0,0,0,1,Autumn,,
10/22/2018,1860,19,15.6,44,1.5,828,0,0,0,0,1,Autumn,,
10/22/2018,1593,20,14.5,51,1.4,751,0,0,0,0,1,Autumn,,
10/22/2018,1513,21,13.4,56,0.7,758,0,0,0,0,1,Autumn,,
10/22/2018,1360,22,12.7,60,0,680,0,0,0,0,1,Autumn,,
10/22/2018,916,23,12,59,0.4,685,0,0,0,0,1,Autumn,,
10/23/2018,726,0,11.6,61,0.7,673,0,0,0,0,1,Autumn,,
10/23/2018,547,1,11.1,62,0.2,666,0,0,0,0,1,Autumn,,
10/23/2018,356,2,10.6,68,0.9,603,0,0,0,0,1,Autumn,,
10/23/2018,243,3,10.1,70,1.1,606,0,0,0,0,1,Autumn,,
10/23/2018,170,4,10,73,0.9,622,0,0,0,0,1,Autumn,,
10/23/2018,193,5,10,73,0.5,593,0,0,0,0,1,Autumn,,
10/23/2018,456,6,9.9,75,1,560,0,0,0,0,1,Autumn,,
10/23/2018,839,7,10.4,71,0.6,557,0,0,0,0,1,Autumn,,
10/23/2018,1423,8,11,78,0.8,412,0.03,0,0,0,1,Autumn,,
10/23/2018,1026,9,11.7,77,0.8,394,0.25,0,0,0,1,Autumn,,
10/23/2018,735,10,13.8,65,1.1,475,1.06,0,0,0,1,Autumn,,
10/23/2018,81,11,13,70,5,989,0.5,0,0,0,1,Autumn,,
10/23/2018,363,12,11.5,90,1.2,973,0.06,5,0,0,1,Autumn,,
10/23/2018,652,13,13.5,82,0.8,962,1.33,0,0,0,1,Autumn,,
10/23/2018,837,14,15.1,71,0.9,973,1.62,0,0,0,1,Autumn,,
10/23/2018,1010,15,16.6,68,1.5,955,1.55,0,0,0,1,Autumn,,
10/23/2018,1294,16,16.1,70,1.3,898,0.83,0,0,0,1,Autumn,,
10/23/2018,1604,17,15.7,63,3.2,1118,0.39,0,0,0,1,Autumn,,
10/23/2018,2415,18,14.5,71,2.1,1235,0.06,0,0,0,1,Autumn,,
10/23/2018,1685,19,14,70,1.6,1265,0,0,0,0,1,Autumn,,
10/23/2018,1433,20,13.6,70,1.4,1392,0,0,0,0,1,Autumn,,
10/23/2018,1380,21,12.6,70,1.2,1425,0,0,0,0,1,Autumn,,
10/23/2018,1257,22,12.3,73,0.9,1392,0,0,0,0,1,Autumn,,
10/23/2018,876,23,11.2,78,0.5,802,0,0,0,0,1,Autumn,,
10/24/2018,708,0,10.8,80,1,1151,0,0,0,0,1,Autumn,,
10/24/2018,573,1,10.2,84,1.2,1036,0,0,0,0,1,Autumn,,
10/24/2018,371,2,9.5,87,1,919,0,0,0,0,1,Autumn,,
10/24/2018,249,3,9.4,85,1.6,983,0,0,0,0,1,Autumn,,
10/24/2018,162,4,9,87,0.6,972,0,0,0,0,1,Autumn,,
10/24/2018,164,5,8.5,87,1.2,1046,0,0,0,0,1,Autumn,,
10/24/2018,453,6,8.1,88,0.9,831,0,0,0,0,1,Autumn,,
10/24/2018,1165,7,7.8,90,0.6,763,0,0,0,0,1,Autumn,,
10/24/2018,2108,8,8.1,85,1.2,772,0.26,0,0,0,1,Autumn,,
10/24/2018,1151,9,10.1,72,1.1,728,0.9,0,0,0,1,Autumn,,
10/24/2018,811,10,13,63,0.9,854,1.5,0,0,0,1,Autumn,,
10/24/2018,940,11,15.7,53,1,1172,1.99,0,0,0,1,Autumn,,
10/24/2018,1126,12,16.8,48,1.6,1673,2.1,0,0,0,1,Autumn,,
10/24/2018,1106,13,17.2,43,2.3,1835,1.68,0,0,0,1,Autumn,,
10/24/2018,1150,14,17.6,39,2.5,1964,1.63,0,0,0,1,Autumn,,
10/24/2018,1161,15,18,40,3,1808,1.71,0,0,0,1,Autumn,,
10/24/2018,1492,16,18.2,42,1.3,1976,1.22,0,0,0,1,Autumn,,
10/24/2018,1904,17,17,47,2.2,1989,0.59,0,0,0,1,Autumn,,
10/24/2018,2612,18,15.1,53,1.7,2000,0.06,0,0,0,1,Autumn,,
10/24/2018,1827,19,13.9,61,1.9,2000,0,0,0,0,1,Autumn,,
10/24/2018,1556,20,13.1,63,0.4,2000,0,0,0,0,1,Autumn,,
10/24/2018,1464,21,12.1,67,1,1977,0,0,0,0,1,Autumn,,
10/24/2018,1281,22,11.6,71,0.2,1858,0,0,0,0,1,Autumn,,
10/24/2018,884,23,11,74,0.1,1817,0,0,0,0,1,Autumn,,
10/25/2018,729,0,10.5,75,0.3,1800,0,0,0,0,1,Autumn,,
10/25/2018,572,1,10,78,0.4,1669,0,0,0,0,1,Autumn,,
10/25/2018,421,2,9.1,79,0.5,1625,0,0,0,0,1,Autumn,,
10/25/2018,266,3,9.1,79,0.2,1689,0,0,0,0,1,Autumn,,
10/25/2018,161,4,8.5,83,1.2,1577,0,0,0,0,1,Autumn,,
10/25/2018,193,5,7.8,85,0.9,1542,0,0,0,0,1,Autumn,,
10/25/2018,450,6,7.5,86,1.3,1301,0,0,0,0,1,Autumn,,
10/25/2018,1251,7,7.3,85,1.4,1039,0,0,0,0,1,Autumn,,
10/25/2018,2070,8,7.9,76,1.2,1290,0.25,0,0,0,1,Autumn,,
10/25/2018,1168,9,10.3,64,1,1544,0.91,0,0,0,1,Autumn,,
10/25/2018,779,10,13.4,53,1.1,1768,1.53,0,0,0,1,Autumn,,
10/25/2018,956,11,16.4,43,0.7,1713,1.96,0,0,0,1,Autumn,,
10/25/2018,1188,12,18.2,37,1.4,1861,2.25,0,0,0,1,Autumn,,
10/25/2018,1154,13,19.4,32,1.1,1787,2.31,0,0,0,1,Autumn,,
10/25/2018,1192,14,20.6,31,1.4,1562,1.7,0,0,0,1,Autumn,,
10/25/2018,1275,15,20.6,32,1.4,1651,1.4,0,0,0,1,Autumn,,
10/25/2018,1528,16,20.4,32,0.9,1720,0.84,0,0,0,1,Autumn,,
10/25/2018,1961,17,19.2,36,0.7,1643,0.38,0,0,0,1,Autumn,,
10/25/2018,2632,18,17.3,39,1.3,1641,0.03,0,0,0,1,Autumn,,
10/25/2018,1968,19,16.4,47,1,1694,0,0,0,0,1,Autumn,,
10/25/2018,1596,20,15.3,50,0.5,1647,0,0,0,0,1,Autumn,,
10/25/2018,1513,21,14.5,50,0.7,1741,0,0,0,0,1,Autumn,,
10/25/2018,1316,22,13.6,56,1,1611,0,0,0,0,1,Autumn,,
